time,date,Machine,SampleID,Remove,A,Ci,VPDleaf,Tair,Tleaf,TBlk,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
9:27:11,20200218,Mariano,BNL17638,NO,8.11,235,1.3,30.52,30.94,30.72,410.4,400.1,31.04,32.33,72.9,499.8,799,98.94
9:25:06,20200218,Mariano,BNL17638,NO,8.43,240,1.28,30.26,30.96,30.4,410.5,399.9,31.16,32.53,74.44,499.8,1001,98.94
9:23:05,20200218,Mariano,BNL17638,NO,8.66,247,1.26,30,30.95,30.09,410.8,399.8,31.28,32.73,76,499.8,1200,98.94
9:21:04,20200218,Mariano,BNL17638,NO,9.02,252,1.22,29.61,30.87,29.78,411.5,400.1,31.41,32.93,78.2,499.8,1401,98.94
9:19:03,20200218,Mariano,BNL17638,YES,9.53,239,1.22,28.99,30.88,28.77,412.2,400.1,31.5,32.96,81.12,499.8,1701,98.95
9:50:08,20200218,Mariano,BNL17638,YES,2.06,264,1.83,30.81,32.25,29.78,400.6,397.9,29.91,30.5,67.52,499.9,1799,98.91
8:36:28,20200218,Mariano,BNL17638,YES,8.23,112,1.27,27.53,30.62,26.71,410.9,400.7,31.01,31.73,85.14,499.8,1800,99
9:15:01,20200218,Mariano,BNL17638,YES,10.1,192,1.25,28.48,30.95,27.87,412.4,399.8,31.61,32.83,83.23,499.8,1800,98.95
9:17:02,20200218,Mariano,BNL17638,YES,10.1,219,1.22,28.57,30.85,28.22,412.8,400.1,31.56,32.92,83.05,499.8,1800,98.95
9:13:00,20200218,Mariano,BNL17638,YES,9.61,200,1.31,28.84,31.22,28.1,411.9,399.8,31.71,32.98,81.9,499.8,1801,98.95
16:20:44,20200218,Lindsey,BNL17639,YES,-0.12,398.17,1.2,31.35,30.84,30.42,400.2,400.1,32.35,32.98,71.12,350.01,0,99.06
16:19:43,20200218,Lindsey,BNL17639,YES,0.38,373.13,1.2,31.38,30.86,30.44,401,400.1,32.37,33.03,71.09,350.02,10,99.05
16:18:43,20200218,Lindsey,BNL17639,YES,0.77,356.56,1.19,31.41,30.88,30.45,401.6,400,32.41,33.12,71.21,350.02,20,99.06
16:17:42,20200218,Lindsey,BNL17639,YES,1.14,336.51,1.19,31.43,30.9,30.45,402.3,400.1,32.55,33.22,71.31,350.01,30,99.05
16:16:42,20200218,Lindsey,BNL17639,YES,1.58,321.3,1.18,31.46,30.92,30.44,403,400,32.62,33.35,71.47,350.02,50,99.06
16:15:41,20200218,Lindsey,BNL17639,YES,1.89,311.1,1.18,31.54,30.99,30.44,403.5,400,32.81,33.56,71.62,350.02,80,99.05
16:14:41,20200218,Lindsey,BNL17639,YES,2,291.89,1.17,31.62,31.09,30.45,403.7,400,33.22,33.86,71.93,350.01,125,99.06
16:13:40,20200218,Lindsey,BNL17639,YES,2.1,289.48,1.19,31.67,31.16,30.46,403.9,400,33.24,33.91,71.82,350.02,200,99.05
16:12:40,20200218,Lindsey,BNL17639,YES,2.1,293.75,1.19,31.72,31.22,30.48,403.8,399.9,33.37,34.07,71.95,350.02,300,99.06
16:11:39,20200218,Lindsey,BNL17639,YES,2.13,300.13,1.18,31.78,31.31,30.49,404,400.1,33.66,34.41,72.41,350.02,400,99.06
16:10:39,20200218,Lindsey,BNL17639,YES,1.92,266.71,1.18,31.87,31.48,30.49,403.9,400.4,34.3,34.8,72.88,350.01,600,99.06
16:08:53,20200218,Lindsey,BNL17639,YES,2.19,234.48,1.15,32.01,31.66,30.5,404,400.1,35.21,35.65,74.07,350.01,800,99.06
16:07:52,20200218,Lindsey,BNL17639,YES,2.1,250.53,1.2,32.12,31.87,30.51,403.8,400,35.16,35.65,73.6,350,1000,99.06
16:06:52,20200218,Lindsey,BNL17639,YES,2.08,266.72,1.25,32.24,32.07,30.53,403.8,400,35.09,35.67,73.14,350.01,1200,99.07
16:05:51,20200218,Lindsey,BNL17639,YES,2.08,274.38,1.27,32.3,32.19,30.54,403.8,400,35.19,35.81,73.2,350.01,1400,99.07
16:04:51,20200218,Lindsey,BNL17639,YES,2.06,276.64,1.32,32.38,32.39,30.54,403.8,400,35.18,35.83,72.92,350.02,1700,99.07
16:21:53,20200218,Lindsey,BNL17639,YES,2.07,-459.5,1.31,31.78,32.03,30.4,403.6,400,34.94,35.03,73.74,350.02,1800,99.06
16:03:50,20200218,Lindsey,BNL17639,YES,2.13,277.13,1.34,32.4,32.47,30.55,403.9,400,35.22,35.91,72.96,350.02,1800,99.06
16:02:50,20200218,Lindsey,BNL17639,YES,2.09,273.73,1.33,32.42,32.49,30.56,403.9,400,35.37,36.02,73.12,350.02,1800,99.07
14:32:32,20200219,Andy,BNL17640,YES,-0.51,435,1.29,30.65,29.92,31.17,399.5,400.1,29.37,29.72,66.76,400.2,1,99.33
14:30:31,20200219,Andy,BNL17640,YES,-0.19,410,1.3,30.64,29.97,31.17,399.9,400.1,29.4,29.72,66.81,400.2,9,99.33
14:28:30,20200219,Andy,BNL17640,YES,0.05,387,1.29,30.62,29.93,31.17,400.1,399.8,29.4,29.74,66.91,400.1,20,99.33
14:26:29,20200219,Andy,BNL17640,YES,0.31,363,1.28,30.61,29.89,31.17,400.5,400,29.44,29.77,67.03,400.2,31,99.33
14:24:28,20200219,Andy,BNL17640,YES,0.55,341,1.27,30.59,29.86,31.17,401.1,400.2,29.48,29.8,67.18,400.2,50,99.33
14:22:27,20200219,Andy,BNL17640,YES,0.84,315,1.27,30.61,29.91,31.17,401.3,399.9,29.52,29.86,67.23,400.2,80,99.33
14:20:26,20200219,Andy,BNL17640,YES,1,301,1.27,30.61,29.91,31.17,401.6,400,29.57,29.91,67.34,400.1,119,99.33
14:18:25,20200219,Andy,BNL17640,YES,1.22,284,1.25,30.58,29.88,31.17,402,400,29.64,29.98,67.6,400.1,200,99.33
14:16:24,20200219,Andy,BNL17640,YES,1.3,282,1.26,30.52,29.91,31.02,402,399.9,29.67,30.03,67.97,400.1,300,99.33
14:14:23,20200219,Andy,BNL17640,YES,1.42,277,1.24,30.38,29.84,30.92,402.4,400.1,29.68,30.04,68.55,400.2,400,99.33
14:12:22,20200219,Andy,BNL17640,YES,1.48,275,1.24,30.19,29.88,30.55,402.5,400.1,29.7,30.07,69.37,400.2,600,99.33
14:10:21,20200219,Andy,BNL17640,YES,1.55,278,1.25,30.18,29.9,30.56,402.5,400,29.7,30.1,69.47,400.2,800,99.33
14:34:44,20200219,Andy,BNL17640,YES,1.62,262,1.26,29.69,29.85,29.85,400.2,397.6,29.43,29.82,70.8,400.2,999,99.33
14:08:20,20200219,Andy,BNL17640,YES,1.59,283,1.25,30.07,29.91,30.4,402.6,400.1,29.68,30.12,69.92,400.2,1001,99.33
14:06:19,20200219,Andy,BNL17640,YES,1.63,286,1.24,29.96,29.88,30.24,402.6,400,29.67,30.13,70.42,400.2,1200,99.32
14:04:18,20200219,Andy,BNL17640,YES,1.71,288,1.23,29.81,29.86,30.05,402.8,400.1,29.69,30.17,71.11,400.2,1400,99.32
14:02:17,20200219,Andy,BNL17640,YES,1.74,294,1.24,29.72,29.91,29.89,402.8,400,29.69,30.22,71.61,400.1,1701,99.32
12:56:51,20200219,Andy,BNL17640,YES,0.18,599,1.52,30.11,30.14,30.39,400.6,400.4,27.97,27.95,64.66,500.1,1799,99.22
13:56:14,20200219,Andy,BNL17640,YES,1.86,286,1.27,29.76,30.02,29.89,403.2,400.2,29.63,30.16,71.3,400.1,1800,99.31
13:58:15,20200219,Andy,BNL17640,YES,1.78,290,1.26,29.74,29.98,29.89,402.8,399.9,29.67,30.2,71.46,400.2,1800,99.31
14:00:16,20200219,Andy,BNL17640,YES,1.79,291,1.24,29.72,29.93,29.89,402.8,399.9,29.68,30.21,71.58,400.2,1801,99.32
14:32:26,20200219,Bernie,BNL17641,NO,-0.45,415,1.3,31.39,29.94,32.11,399.7,400.1,29.03,29.64,63.83,400.3,-1,99.35
14:30:25,20200219,Bernie,BNL17641,NO,-0.2,403,1.31,31.3,29.96,32.03,400,400,29.04,29.59,64.06,400.3,11,99.35
14:28:24,20200219,Bernie,BNL17641,NO,0.01,391,1.3,31.27,29.93,32.03,400.3,400.1,29.07,29.6,64.19,400.3,19,99.35
14:26:23,20200219,Bernie,BNL17641,NO,0.28,375,1.29,31.27,29.91,32.03,400.8,400.2,29.1,29.64,64.28,400.3,31,99.35
14:24:22,20200219,Bernie,BNL17641,NO,0.59,355,1.29,31.25,29.89,32.03,401,399.9,29.15,29.66,64.4,400.3,50,99.35
14:22:21,20200219,Bernie,BNL17641,NO,1.03,332,1.29,31.28,29.94,32.02,401.8,400,29.19,29.73,64.46,400.3,81,99.35
14:20:20,20200219,Bernie,BNL17641,NO,1.22,321,1.28,31.26,29.91,32.03,402,399.9,29.25,29.78,64.64,400.3,121,99.36
14:18:19,20200219,Bernie,BNL17641,NO,1.52,302,1.26,31.15,29.87,31.87,402.5,400,29.33,29.85,65.17,400.2,199,99.35
14:16:18,20200219,Bernie,BNL17641,NO,1.73,295,1.27,31.04,29.9,31.64,402.8,400,29.37,29.91,65.71,400.3,300,99.35
14:14:17,20200219,Bernie,BNL17641,NO,1.67,300,1.26,30.96,29.88,31.52,402.7,400,29.36,29.92,66.04,400.3,400,99.36
14:12:16,20200219,Bernie,BNL17641,NO,1.78,300,1.26,30.82,29.9,31.29,403,400.1,29.36,29.94,66.62,400.3,601,99.35
14:10:15,20200219,Bernie,BNL17641,NO,1.79,304,1.26,30.72,29.9,31.13,403.1,400.2,29.36,29.98,67.09,400.3,800,99.35
14:35:47,20200219,Bernie,BNL17641,YES,1.87,309,1.19,30.25,29.55,30.89,399.8,396.7,29.15,29.82,68.59,400.3,800,99.35
14:08:14,20200219,Bernie,BNL17641,NO,1.92,304,1.25,30.56,29.89,30.86,403.1,400,29.34,29.99,67.73,400.3,1001,99.35
14:06:13,20200219,Bernie,BNL17641,NO,1.83,314,1.26,30.55,29.93,30.86,403,400,29.33,30.04,67.88,400.3,1199,99.34
14:04:12,20200219,Bernie,BNL17641,NO,1.82,319,1.24,30.39,29.9,30.62,403,400,29.36,30.1,68.65,400.3,1401,99.34
14:02:11,20200219,Bernie,BNL17641,NO,1.93,321,1.23,30.15,29.88,30.23,403.2,400,29.39,30.19,69.8,400.3,1700,99.34
12:59:23,20200219,Bernie,BNL17641,YES,0.39,311,1.45,30.24,29.93,30.39,400.8,400.3,28.07,28.2,64.79,499.9,1799,99.25
14:00:10,20200219,Bernie,BNL17641,NO,1.88,322,1.23,30.06,29.87,30.08,403,399.9,29.41,30.21,70.18,400.3,1800,99.34
13:56:00,20200219,Bernie,BNL17641,YES,1.82,323,1.25,30.09,29.94,30.08,403,399.9,29.41,30.2,70.04,400.3,1801,99.33
13:58:01,20200219,Bernie,BNL17641,YES,1.92,320,1.24,30.07,29.9,30.08,403.1,399.9,29.41,30.2,70.11,400.3,1801,99.34
9:48:13,20200219,Lindsey,BNL17642,NO,-0.24,401.18,0.99,29.49,28.98,29.97,400,400,29.48,30.31,73.05,350.01,0,99.53
9:47:13,20200219,Lindsey,BNL17642,NO,0.25,383.57,1.01,29.55,29.03,29.95,400.8,400.1,29.54,30.25,72.69,350.02,10,99.53
9:46:12,20200219,Lindsey,BNL17642,NO,0.65,370.51,1,29.51,28.97,29.94,401.5,400,29.46,30.24,72.78,350.02,20,99.53
9:45:12,20200219,Lindsey,BNL17642,NO,1.01,357.63,1.01,29.55,29.01,29.92,402,400,29.44,30.23,72.62,350,30,99.52
9:44:11,20200219,Lindsey,BNL17642,NO,1.56,341.22,1.01,29.57,29.01,29.91,403,400,29.4,30.23,72.52,350.01,50,99.52
9:43:06,20200219,Lindsey,BNL17642,NO,2.08,321.79,1.01,29.6,29.02,29.9,403.8,400,29.47,30.27,72.51,350.01,80,99.52
9:42:05,20200219,Lindsey,BNL17642,NO,2.36,312.29,0.98,29.51,28.93,29.89,404.3,400,29.52,30.3,72.96,350.01,125,99.52
9:41:04,20200219,Lindsey,BNL17642,NO,2.53,304.36,1.01,29.57,29.01,29.88,404.7,400,29.4,30.19,72.43,350.01,200,99.52
9:40:04,20200219,Lindsey,BNL17642,NO,2.63,320.74,1,29.52,28.98,29.87,404.9,400,29.22,30.21,72.69,350,300,99.52
9:39:03,20200219,Lindsey,BNL17642,NO,2.7,293.15,1.02,29.53,29,29.87,405,400,29.31,30.07,72.29,350.01,400,99.52
9:38:03,20200219,Lindsey,BNL17642,NO,2.71,321.34,1,29.42,28.96,29.85,405.1,400,29.21,30.23,73.17,350.01,600,99.52
9:37:02,20200219,Lindsey,BNL17642,NO,2.75,307.34,1.02,29.42,29.01,29.84,405.1,400,29.3,30.19,73.06,350.01,800,99.52
9:36:02,20200219,Lindsey,BNL17642,NO,2.62,327.68,1,29.28,28.95,29.83,404.9,399.9,29.12,30.21,73.72,350.04,1000,99.52
9:35:01,20200219,Lindsey,BNL17642,NO,2.72,285.79,1.02,29.29,29.02,29.82,404.9,400,29.39,30.09,73.4,350.02,1200,99.52
9:34:01,20200219,Lindsey,BNL17642,NO,2.65,328.74,1,29.12,28.93,29.8,405,400,29,30.13,74.16,350.02,1400,99.52
9:33:00,20200219,Lindsey,BNL17642,NO,2.65,319.29,1.03,29.12,29.02,29.79,405,400,29.1,30.1,74.14,350.01,1700,99.52
9:30:59,20200219,Lindsey,BNL17642,YES,2.76,234.28,1,29.1,29.02,29.77,404.9,400,29.92,30.39,74.92,350,1800,99.52
9:32:00,20200219,Lindsey,BNL17642,NO,2.66,334.94,0.99,29.03,28.99,29.79,405,400,29.1,30.33,75.06,350.02,1800,99.52
6:41:29,20200219,Mariano,BNL17644,YES,-0.93,536,1.29,30.69,30.08,31.22,398.6,399.9,29.93,30.13,67.49,399.9,0,99.3
6:39:28,20200219,Mariano,BNL17644,YES,-0.51,504,1.28,30.65,30.02,31.22,399.1,399.9,29.94,30.08,67.53,399.9,9,99.31
6:37:27,20200219,Mariano,BNL17644,YES,-0.22,438,1.27,30.64,29.99,31.22,399.7,400,29.97,30.11,67.67,399.9,19,99.3
6:34:49,20200219,Mariano,BNL17644,YES,-0.04,400,1.25,30.61,29.93,31.2,400.1,400.1,29.99,30.16,67.87,399.9,30,99.3
6:32:48,20200219,Mariano,BNL17644,YES,0.21,348,1.23,30.49,29.85,31.1,400.6,400.2,30.02,30.16,68.36,399.9,51,99.3
6:30:47,20200219,Mariano,BNL17644,YES,0.64,276,1.23,30.4,29.86,30.95,401.1,400.1,30.06,30.22,68.84,399.9,80,99.3
6:28:46,20200219,Mariano,BNL17644,YES,0.81,252,1.22,30.39,29.88,30.95,401.4,400.1,30.11,30.28,69.03,399.9,120,99.31
6:26:45,20200219,Mariano,BNL17644,YES,1.13,212,1.22,30.27,29.89,30.8,401.9,400.1,30.16,30.35,69.65,399.9,201,99.3
6:24:44,20200219,Mariano,BNL17644,YES,1.25,229,1.23,30.15,29.95,30.6,401.9,400,30.18,30.41,70.27,399.9,299,99.3
6:22:43,20200219,Mariano,BNL17644,YES,1.33,238,1.22,29.99,29.9,30.45,402,399.9,30.17,30.42,70.95,400,401,99.3
6:20:42,20200219,Mariano,BNL17644,YES,1.49,216,1.22,29.62,29.92,29.9,402.2,399.9,30.14,30.39,72.41,399.9,601,99.3
6:18:41,20200219,Mariano,BNL17644,YES,1.53,210,1.23,29.35,29.95,29.55,402.6,400.2,30.11,30.36,73.45,399.9,801,99.3
6:16:40,20200219,Mariano,BNL17644,YES,1.56,235,1.25,29.19,30.01,29.36,402.6,400.2,30.08,30.38,74.19,400,999,99.3
6:44:50,20200219,Mariano,BNL17644,YES,0.97,158,1.15,27.68,29.4,27.6,400.1,398.6,29.78,29.89,79.74,400,999,99.3
6:14:39,20200219,Mariano,BNL17644,YES,1.56,255,1.24,28.95,29.98,29.12,402.6,400.1,30.05,30.38,75.22,399.9,1201,99.29
6:12:38,20200219,Mariano,BNL17644,YES,1.61,258,1.22,28.47,29.88,28.5,402.6,400,29.98,30.34,77.25,399.9,1400,99.29
6:10:37,20200219,Mariano,BNL17644,YES,1.69,240,1.23,27.96,29.91,27.8,402.7,400,29.93,30.26,79.36,399.9,1700,99.29
5:58:36,20200219,Mariano,BNL17644,YES,1.87,179,1.32,28.02,30.14,27.75,403.1,400.2,29.67,29.95,78.26,400.1,1799,99.28
6:04:33,20200219,Mariano,BNL17644,YES,1.85,-117,1.34,27.91,30.21,27.29,402.7,399.9,29.85,29.97,78.81,400,1799,99.28
6:06:34,20200219,Mariano,BNL17644,YES,1.83,39.4,1.27,27.59,29.94,27.13,402.8,400,29.83,29.98,80.33,400,1799,99.29
6:08:35,20200219,Mariano,BNL17644,YES,1.77,116,1.24,27.54,29.86,27.13,402.8,400.1,29.85,30.04,80.73,400,1799,99.29
5:10:02,20200219,Mariano,BNL17644,YES,0.98,-49.3,1.48,28.06,30.09,27.87,402.8,401.6,28.24,28.3,73.71,499.3,1800,99.21
14:58:33,20200219,Derek,BNL17654,NO,-3.33,424,1.08,32.59,30.02,33.46,397.1,400.1,29.84,32.07,64.52,499.8,1,99.34
14:56:32,20200219,Derek,BNL17654,NO,-2.84,419,1.06,32.54,29.9,33.46,397.4,399.9,29.78,31.97,64.51,499.8,9,99.34
14:54:31,20200219,Derek,BNL17654,NO,-2.43,415,1.07,32.54,29.92,33.46,397.9,399.9,29.71,31.95,64.46,499.8,20,99.34
14:52:30,20200219,Derek,BNL17654,NO,-2.03,411,1.07,32.52,29.88,33.46,398.6,400.1,29.64,31.88,64.39,499.8,31,99.33
14:50:29,20200219,Derek,BNL17654,NO,-1.38,406,1.08,32.51,29.9,33.45,399.4,400.1,29.57,31.82,64.33,499.8,51,99.33
14:48:28,20200219,Derek,BNL17654,NO,-0.61,399,1.08,32.47,29.9,33.46,400.3,400.1,29.52,31.77,64.35,499.8,80,99.33
14:46:27,20200219,Derek,BNL17654,NO,0.39,389,1.09,32.3,29.88,33.26,401.5,400.1,29.48,31.68,64.78,499.8,120,99.33
14:44:26,20200219,Derek,BNL17654,NO,1.72,376,1.1,32.08,29.9,32.99,402.9,399.9,29.44,31.59,65.4,499.8,200,99.33
14:42:25,20200219,Derek,BNL17654,NO,2.83,364,1.11,31.84,29.92,32.68,404.2,400,29.4,31.48,66.08,499.8,300,99.33
14:40:24,20200219,Derek,BNL17654,NO,3.25,358,1.12,31.67,29.92,32.57,404.6,399.9,29.36,31.39,66.53,499.8,399,99.33
14:38:23,20200219,Derek,BNL17654,NO,3.83,349,1.13,31.14,29.89,31.94,405.3,399.9,29.35,31.26,68.28,499.8,600,99.33
14:36:22,20200219,Derek,BNL17654,NO,4.04,344,1.14,30.61,29.9,31.32,405.5,400,29.35,31.16,70.16,499.8,801,99.33
14:34:21,20200219,Derek,BNL17654,NO,4.18,338,1.15,30.07,29.93,30.6,405.7,400,29.39,31.1,72.2,499.8,1000,99.33
14:32:20,20200219,Derek,BNL17654,YES,4.49,330,1.15,29.45,29.87,29.83,406,399.9,29.42,31,74.63,499.8,1200,99.33
14:30:19,20200219,Derek,BNL17654,YES,4.87,320,1.14,28.71,29.78,28.98,406.3,399.9,29.46,30.92,77.65,499.8,1401,99.33
14:28:14,20200219,Derek,BNL17654,YES,5.48,300,1.17,27.9,29.87,27.9,407.2,400,29.49,30.82,81.16,499.7,1701,99.33
14:16:58,20200219,Derek,BNL17654,YES,6.01,213,1.23,27.17,29.9,26.55,407.5,399.9,29.49,30.28,83.08,499.8,1799,99.33
14:22:11,20200219,Derek,BNL17654,YES,5.5,259,1.29,27.58,30.26,26.65,406.8,399.7,29.57,30.59,82.04,499.8,1800,99.33
14:24:12,20200219,Derek,BNL17654,YES,6.37,239,1.22,27.31,29.99,26.71,408.1,400,29.57,30.54,83.22,499.8,1800,99.33
15:01:54,20200219,Derek,BNL17654,YES,14.3,-2210,1.32,26.93,30.23,25.4,410.8,393.6,30.05,30.19,84.32,499.8,1800,99.34
14:26:13,20200219,Derek,BNL17654,YES,6.45,245,1.2,27.26,29.87,26.71,408,399.8,29.53,30.54,83.48,499.8,1801,99.33
17:41:42,20200219,Andy,BNL17655,NO,-3.06,456,1.22,32.41,31,32.97,396.9,400.1,32.06,33.18,67.35,500.2,1,99.22
17:39:41,20200219,Andy,BNL17655,NO,-2.32,440,1.19,32.05,30.88,32.5,397.8,400.1,32.07,33.17,68.72,500.2,9,99.22
17:37:40,20200219,Andy,BNL17655,NO,-1.71,424,1.18,32.05,30.86,32.5,398.4,400,32.03,33.25,68.91,500.2,20,99.23
17:35:39,20200219,Andy,BNL17655,NO,-1.21,412,1.17,32.06,30.89,32.5,399.1,400,31.99,33.39,69.16,500.2,31,99.22
17:33:38,20200219,Andy,BNL17655,NO,-0.34,397,1.16,32.07,30.92,32.5,400.2,400,31.96,33.53,69.39,500.2,50,99.23
17:31:37,20200219,Andy,BNL17655,NO,0.68,384,1.15,32.07,30.91,32.5,401.6,400.1,31.92,33.68,69.71,500.2,80,99.23
17:29:36,20200219,Andy,BNL17655,NO,1.99,370,1.13,32.07,30.92,32.5,403.1,399.9,31.88,33.83,70.04,500.2,119,99.23
17:27:35,20200219,Andy,BNL17655,NO,3.76,355,1.12,32.06,30.93,32.5,405.4,400,31.83,33.96,70.35,500.2,200,99.23
17:25:34,20200219,Andy,BNL17655,NO,5.18,345,1.11,32.03,30.94,32.5,407.2,400.1,31.78,34.08,70.69,500.2,300,99.23
17:23:33,20200219,Andy,BNL17655,NO,5.97,342,1.1,32.01,30.94,32.5,408.1,399.9,31.8,34.25,71.16,500.2,401,99.24
17:21:32,20200219,Andy,BNL17655,NO,6.79,340,1.08,31.77,30.95,32.23,409.2,400,31.86,34.47,72.61,500.2,599,99.24
17:19:31,20200219,Andy,BNL17655,NO,7.43,338,1.05,31.43,30.91,31.84,409.9,399.9,31.9,34.61,74.3,500.2,801,99.24
17:17:30,20200219,Andy,BNL17655,NO,7.72,340,1.03,31.07,30.9,31.37,410.5,400.1,32,34.82,76.31,500.2,1001,99.24
17:15:29,20200219,Andy,BNL17655,NO,7.86,342,1.01,30.87,30.89,31.17,410.6,400,32.06,34.99,77.57,500.2,1199,99.24
17:13:28,20200219,Andy,BNL17655,NO,7.95,344,0.99,30.5,30.89,30.71,410.9,400.1,32.11,35.14,79.56,500.2,1400,99.24
17:11:27,20200219,Andy,BNL17655,NO,8.19,345,1,30.04,30.97,30.08,411.1,399.9,32.17,35.34,82.15,500.1,1701,99.25
16:15:38,20200219,Andy,BNL17655,YES,5.8,329,1.17,30.03,31.14,29.99,407.5,399.7,31.99,34.04,79.18,500.2,1800,99.3
17:05:23,20200219,Andy,BNL17655,YES,8.15,346,1.02,30.29,31.17,30.34,411.3,400.2,32.29,35.6,81.56,500.2,1800,99.26
17:07:25,20200219,Andy,BNL17655,YES,8.32,345,1.01,29.95,31.14,29.89,411.2,399.9,32.29,35.59,83.15,500.2,1800,99.26
17:43:46,20200219,Andy,BNL17655,YES,4.34,144,1.34,27.97,31.26,26.25,405.3,399.9,32.22,32.67,85.52,500.2,1800,99.22
17:09:26,20200219,Andy,BNL17655,NO,8.28,345,1.01,29.93,31.08,29.89,411.4,400.1,32.25,35.53,83.11,500.2,1801,99.25
17:43:31,20200219,Bernie,BNL17656,NO,-2.28,468,1.27,32.55,30.96,33.08,397.7,400.1,31.86,32.59,65.65,499.8,-1,99.24
17:41:30,20200219,Bernie,BNL17656,NO,-1.58,442,1.25,32.43,30.88,33,398.4,400,31.82,32.57,66.06,499.8,10,99.25
17:39:29,20200219,Bernie,BNL17656,NO,-1.23,426,1.24,32.44,30.87,33,398.9,400,31.8,32.66,66.22,499.9,19,99.25
17:37:28,20200219,Bernie,BNL17656,NO,-0.64,407,1.23,32.43,30.87,33,399.8,400.1,31.77,32.76,66.45,499.8,31,99.25
17:35:27,20200219,Bernie,BNL17656,NO,0.16,389,1.22,32.44,30.89,33,400.9,400.2,31.76,32.92,66.74,499.8,51,99.25
17:33:25,20200219,Bernie,BNL17656,NO,1.21,371,1.2,32.34,30.86,32.84,402,400,31.73,33.06,67.4,499.8,81,99.25
17:31:24,20200219,Bernie,BNL17656,NO,2.3,358,1.18,32.34,30.87,32.84,403.4,400,31.69,33.21,67.74,499.8,120,99.25
17:29:23,20200219,Bernie,BNL17656,NO,3.78,342,1.18,32.33,30.92,32.84,405.3,400.1,31.66,33.37,68.07,499.9,200,99.25
17:27:22,20200219,Bernie,BNL17656,NO,4.6,336,1.17,32.29,30.94,32.84,406.1,399.9,31.61,33.47,68.43,499.8,301,99.25
17:25:21,20200219,Bernie,BNL17656,NO,5.02,335,1.15,32.12,30.89,32.69,406.8,400,31.62,33.56,69.26,499.8,401,99.25
17:23:20,20200219,Bernie,BNL17656,NO,5.69,332,1.14,31.81,30.92,32.26,407.8,400.1,31.67,33.72,70.86,499.8,601,99.26
17:21:19,20200219,Bernie,BNL17656,NO,5.92,333,1.13,31.48,30.91,31.83,407.9,399.9,31.72,33.88,72.52,499.8,801,99.25
17:19:18,20200219,Bernie,BNL17656,NO,6.05,335,1.11,31.13,30.9,31.36,408.3,400.1,31.77,34,74.25,499.8,1001,99.26
17:17:17,20200219,Bernie,BNL17656,NO,6.35,336,1.1,30.87,30.93,31.05,408.5,400,31.85,34.19,75.79,499.8,1201,99.26
17:15:16,20200219,Bernie,BNL17656,NO,6.57,337,1.06,30.46,30.83,30.68,408.8,399.9,31.91,34.31,77.86,499.7,1400,99.26
17:13:15,20200219,Bernie,BNL17656,NO,6.69,339,1.06,29.87,30.88,29.65,409,399.9,31.98,34.49,80.97,499.8,1700,99.27
17:07:01,20200219,Bernie,BNL17656,YES,6.92,337,1.06,29.6,31,29.06,409.3,399.9,32.22,34.73,82.78,499.8,1799,99.28
16:27:54,20200219,Bernie,BNL17656,YES,5.94,312,1.24,30.34,31.24,30.81,407.8,399.9,31.8,33.57,77.24,499.9,1800,99.32
17:46:28,20200219,Bernie,BNL17656,YES,3.45,160,1.29,28.15,31.02,25.98,399.9,395.7,32.09,32.46,84.1,499.8,1800,99.24
17:09:02,20200219,Bernie,BNL17656,YES,6.96,337,1.05,29.55,30.93,29.06,409.5,400.1,32.18,34.67,82.9,499.8,1801,99.27
17:11:07,20200219,Bernie,BNL17656,NO,6.81,338,1.04,29.51,30.85,29.06,409.1,399.9,32.08,34.56,82.81,499.8,1801,99.27
11:05:30,20200219,Mariano,BNL17657,NO,-0.86,459,1.22,30.99,30.93,31.26,399.1,400,32.72,33.03,72.6,499.9,0,99.11
11:03:29,20200219,Mariano,BNL17657,NO,-0.59,438,1.22,30.98,30.95,31.26,399.4,400,32.81,33.11,72.84,499.8,9,99.11
11:01:28,20200219,Mariano,BNL17657,NO,-0.27,412,1.2,30.97,30.94,31.26,399.8,400,32.9,33.21,73.09,499.9,19,99.12
10:59:27,20200219,Mariano,BNL17657,NO,0.04,390,1.18,30.96,30.9,31.26,400.2,400,32.98,33.34,73.42,499.8,30,99.12
10:57:16,20200219,Mariano,BNL17657,NO,0.51,362,1.16,30.78,30.85,30.95,400.9,400.2,33.04,33.42,74.37,499.8,50,99.12
10:54:57,20200219,Mariano,BNL17657,NO,1.22,330,1.16,30.7,30.88,30.79,401.8,400.1,33.09,33.53,74.92,499.8,80,99.12
10:52:56,20200219,Mariano,BNL17657,NO,2.19,300,1.17,30.75,30.97,30.79,403,400.2,33.13,33.66,75.05,499.8,121,99.12
10:50:55,20200219,Mariano,BNL17657,NO,3.48,267,1.17,30.75,31,30.79,404.3,399.8,33.12,33.74,75.18,499.8,199,99.12
10:48:43,20200219,Mariano,BNL17657,NO,4.49,242,1.15,30.68,30.88,30.8,405.6,399.9,32.98,33.64,75.29,499.9,301,99.13
10:46:42,20200219,Mariano,BNL17657,NO,5.27,227,1.14,30.58,30.87,30.64,406.6,400,32.96,33.66,75.77,499.8,400,99.13
