record,time,date,SampleID,Remove,A,gsw,Ci,VPDleaf,Tair,Tleaf,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
15,11:54:48,20230816,BNL19747,NO,0.822901908,93497.61323,395.1941184,1.545558928,36.12474823,32.85818481,421.9023132,420.1766663,33.0437088,34.7396431,57.67918777,500.0372009,124.6305542,99.78313446
16,11:55:19,20230816,BNL19747,NO,0.525291243,90997.89775,400.0441605,1.561839341,36.11365891,32.9159317,421.5707092,420.2138672,33.0715065,34.74073029,57.71469116,500.145752,100.7154846,99.78063965
17,11:55:54,20230816,BNL19747,NO,-0.01971985,89771.6344,409.5638941,1.573332259,36.13143921,32.96114731,420.7855225,420.086731,33.09496689,34.75496674,57.68003845,500.0548096,74.09228516,99.77728271
18,11:56:25,20230816,BNL19747,NO,-0.323461606,88533.14298,415.1685096,1.578448835,36.14887619,32.98021317,420.4890747,420.1619568,33.11560059,34.7585907,57.62961197,500.1175537,60.12065887,99.77516174
19,11:56:56,20230816,BNL19747,NO,-0.474046412,88383.63882,417.9371697,1.583252796,36.16530609,33.00103378,420.3406982,420.1931458,33.12477112,34.77014923,57.59596252,500.111084,49.54779053,99.77373505
20,11:58:57,20230816,BNL19747,NO,-0.947506094,83489.38254,426.8571137,1.640998284,35.47399139,33.22205734,419.401825,419.8364258,33.21103287,34.82526398,59.92218018,500.1057129,30.27301025,99.76914978
21,11:59:28,20230816,BNL19747,NO,-1.116493745,81845.9322,430.7402842,1.622302245,35.29671478,33.14712906,419.2321472,419.8907471,33.23283768,34.79797745,60.46349716,500.116333,20.53986549,99.7678833
22,11:59:59,20230816,BNL19747,NO,-1.768570568,82737.24864,444.4346084,1.53260503,35.34436035,32.81526184,418.9638672,420.4349365,33.26063919,34.75403595,60.22770309,500.1725769,0.639263511,99.76673889
2,15:07:42,20230816,BNL19749,YES,6.764971298,89243.02415,282.4243119,2.280981328,32.43808746,35.40476227,429.5841064,420.4189148,32.68342209,35.08926773,71.40750885,500.0627747,1998.889404,99.60979462
3,15:09:43,20230816,BNL19749,YES,7.064625832,102044.7115,293.78768,2.030977629,33.19836044,34.54545975,429.6330566,420.097229,32.46551132,34.90067291,68.0559082,500.1016235,1998.786133,99.61884308
4,15:10:27,20230816,BNL19749,NO,7.006460663,98036.07325,289.7335037,2.140466104,33.49150467,34.8900528,429.6685791,420.1868286,32.39722061,34.86758423,66.88607025,500.0902405,1998.631714,99.62278748
5,15:12:28,20230816,BNL19749,NO,6.727125858,101004.149,297.5493661,2.127436716,34.55683899,34.80074692,429.3102722,420.138855,32.19248581,34.71951294,62.76115417,500.0634155,1801.566528,99.62434387
6,15:14:02,20230816,BNL19749,NO,6.718969114,99253.04195,295.4572009,2.14729966,35.41478729,34.80105209,429.0195923,419.8679504,32.01317215,34.52109146,59.50672913,500.1095581,1499.762329,99.62432098
7,15:15:58,20230816,BNL19749,NO,6.539414583,95659.17576,294.5306045,2.17649457,36.22172928,34.82451248,428.9963989,420.0839539,31.84808731,34.30135345,56.55832672,500.1297607,1250.743774,99.62340546
8,15:17:20,20230816,BNL19749,NO,6.092684592,92679.50716,298.8440324,2.189796858,36.85752869,34.80592728,428.4972534,420.1460571,31.71574593,34.10985947,54.31818771,500.0974426,1000.242981,99.62379456
9,15:18:46,20230816,BNL19749,NO,5.541174399,89875.17269,305.482591,2.208148003,37.78972244,34.81344223,427.885437,420.2177429,31.60567093,33.94932556,51.38619614,500.0880127,750.7937622,99.62294006
10,15:19:57,20230816,BNL19749,NO,5.481975079,87379.93111,303.5543142,2.222928845,38.31830978,34.82124329,427.6203918,420.0454407,31.52925301,33.82508087,49.75314331,500.1164856,600.8201294,99.62339783
11,15:21:26,20230816,BNL19749,NO,4.908859628,81705.39353,307.7407939,2.277397775,38.89691162,34.94046021,426.9683533,420.120575,31.44672966,33.65106964,47.97496796,500.1011047,498.9516602,99.6217041
12,15:22:09,20230816,BNL19749,NO,4.230135744,81804.55681,320.3115644,2.305997013,39.13231659,35.02475357,425.4212036,419.3764343,31.39258385,33.62741089,47.3393364,500.1222534,374.6051025,99.62472534
13,15:22:47,20230816,BNL19749,NO,2.926955395,78539.70115,344.7608364,2.296480987,39.27703094,34.95640945,424.9643555,420.5218201,31.370327,33.50960922,46.80652237,500.0878296,250.2985229,99.62127686
14,15:23:33,20230816,BNL19749,NO,2.425841691,76441.03881,352.4283399,2.311108454,39.44972992,34.97597885,423.1356812,419.3158264,31.32707405,33.42390442,46.25640869,500.136261,180.4366913,99.62192535
15,15:24:06,20230816,BNL19749,NO,1.315896883,75067.7385,376.3076396,2.325001848,39.5762291,35.00286484,422.9911804,420.5106812,31.29615593,33.36898422,45.86806107,500.0992737,125.4569778,99.62142181
16,15:24:39,20230816,BNL19749,NO,0.69088901,73589.26961,388.5542286,2.353322114,39.69708252,35.07195663,421.5726929,419.8500671,31.24415779,33.30209732,45.48067093,500.1401062,100.0125732,99.62121582
17,15:25:12,20230816,BNL19749,NO,0.230735017,70584.94476,398.4398615,2.376736341,39.80578232,35.12446594,421.230072,420.0858459,31.23662949,33.23278427,45.12265396,500.0683289,75.14170837,99.6210022
18,15:25:44,20230816,BNL19749,NO,-0.010306113,69247.80232,403.6602214,2.401643143,39.89835358,35.18631363,420.8460388,419.9982605,31.19882011,33.17884064,44.82635498,500.077179,61.23623276,99.61972046
19,15:26:15,20230816,BNL19749,NO,-0.308933513,67310.83511,410.787961,2.407090848,39.84278488,35.18334961,420.5280762,420.0601501,31.18444633,33.11462402,44.8729248,500.1172791,49.17080688,99.62014771
20,15:26:46,20230816,BNL19749,NO,-0.814437752,65109.35575,423.6428327,2.415934355,39.772892,35.18341827,420.1674805,420.3293457,31.15124893,33.02669907,44.92057419,500.117157,31.42218018,99.61824799
21,15:27:23,20230816,BNL19749,NO,-1.191290145,62735.31919,433.3967292,2.428048688,39.64241028,35.18919373,419.1678162,419.8079224,31.10608292,32.92376709,45.09395218,500.1347046,20.12266922,99.61710358
22,15:27:54,20230816,BNL19749,NO,-1.554852672,61635.97123,444.0215257,2.391565345,39.68627167,35.04669571,419.1337891,420.2346802,31.08105469,32.84042358,44.87373352,500.128479,0.167011946,99.61589813
2,10:43:34,20230817,BNL19752,NO,18.13540649,258771.8182,290.9762902,1.275934664,31.99782562,33.19645309,442.7070618,419.3571472,34.67368317,38.32873535,80.26111603,500.1479187,1999.099609,99.98262787
3,10:44:35,20230817,BNL19752,NO,17.92529389,259986.4416,293.9268846,1.229322732,32.03481674,33.00473785,443.1993103,420.1508484,34.71248245,38.24829102,79.93275452,500.1521606,1801.105347,99.98170471
4,10:45:36,20230817,BNL19752,NO,17.24513132,253267.2725,295.6990981,1.187385624,32.29463959,32.79533768,442.1369629,419.9920654,34.74237823,38.07603073,78.41248322,500.1157227,1500.891846,99.98190308
5,10:47:23,20230817,BNL19752,NO,16.42218081,238628.895,294.8619686,1.19314343,32.90024567,32.76630402,441.0374756,419.9523621,34.76618195,37.93733215,75.51738739,500.1459351,1251.220825,99.98073578
6,10:49:10,20230817,BNL19752,NO,15.23735449,219743.7988,294.4542899,1.216610636,33.4630928,32.79421997,439.5374756,419.9496155,34.78487778,37.78136444,72.85468292,500.1298828,1001.141174,99.97984314
7,10:50:32,20230817,BNL19752,NO,13.64114335,208501.5697,301.3936494,1.228077858,33.98722076,32.80221558,437.6159363,419.9945984,34.80964661,37.69029236,70.5816803,500.1611938,750.2269897,99.97680664
8,10:51:39,20230817,BNL19752,NO,12.0333519,200404.0316,310.2848321,1.250003322,34.25926971,32.87074661,435.3958435,419.727417,34.83863831,37.66481018,69.46781921,500.1470337,601.2797241,99.97470856
9,10:52:41,20230817,BNL19752,NO,10.53943884,193555.4285,320.1056134,1.256150579,34.3033371,32.87483597,433.8659363,420.0226135,34.86643982,37.61575699,69.20367432,500.1548157,500.9506531,99.97232819
10,10:53:58,20230817,BNL19752,NO,8.533350279,187915.5861,335.9996892,1.259851727,34.63831711,32.86867142,432.0899658,420.6802979,34.87895966,37.56116867,67.83603668,500.1338806,375.8822937,99.97278595
11,10:54:59,20230817,BNL19752,NO,5.203968402,182363.5726,363.7960124,1.261130311,34.80761337,32.85627747,427.5488281,420.1666565,34.90283585,37.51305389,67.11026764,500.1651611,249.8529816,99.97377014
12,10:56:07,20230817,BNL19752,NO,3.469679689,177288.7886,378.5415457,1.272884933,35.05557251,32.87943649,425.2449341,419.9628601,34.89489746,37.46078873,66.10224152,500.1271667,180.9509735,99.97383118
13,10:57:08,20230817,BNL19752,NO,1.527359483,173492.3531,396.6374433,1.284209935,35.10528183,32.90979004,423.1059875,420.1663513,34.89744568,37.43412399,65.87094879,500.1287842,125.0402985,99.97150421
14,10:58:09,20230817,BNL19752,NO,0.656878966,171573.6945,404.734041,1.297129541,35.14365768,32.96424866,421.9528198,420.0582581,34.92395401,37.45953369,65.77511597,500.1489258,100.8348618,99.97021484
15,10:59:10,20230817,BNL19752,NO,-0.382768789,170216.555,414.6103081,1.310931441,35.18124771,33.02873993,420.5618896,419.911377,34.96089172,37.50445557,65.71701813,500.1584778,75.44748688,99.97051239
16,11:00:11,20230817,BNL19752,NO,-0.938467383,169525.8936,419.8616811,1.316766794,35.20310211,33.06189346,419.7162781,419.7321167,34.99533463,37.54050827,65.70036316,500.1610718,59.87836838,99.97031403
17,11:01:12,20230817,BNL19752,NO,-1.350676524,167224.6712,424.1806068,1.325355789,35.22257996,33.09033203,419.3802795,419.8971863,35.00766373,37.53683472,65.62107086,500.1526794,50.64980316,99.96714783
18,11:02:13,20230817,BNL19752,NO,-2.316962548,164005.2325,434.4801504,1.328165768,35.22501755,33.09381485,418.4949341,420.1880188,35.03070068,37.51911545,65.58059692,500.1635132,28.71387672,99.96593475
19,11:03:14,20230817,BNL19752,NO,-2.826554278,160977.0457,440.1101304,1.330904183,35.23244476,33.0980072,417.84375,420.164917,35.05446625,37.50447845,65.52680206,500.173584,19.21767807,99.96381378
20,11:04:15,20230817,BNL19752,NO,-3.5593167,163138.1501,447.3292536,1.31716112,35.12609863,33.05509567,416.9980469,420.1957092,35.0644455,37.51969147,65.93468475,500.1893005,0.670349836,99.96369171
2,14:13:18,20230817,BNL19754,YES,9.768707924,160805.3413,307.4640986,1.749463212,33.15214539,35.27350998,433.1708984,420.0361938,36.76567841,40.00140762,78.19775391,500.149353,1999.796875,99.6220932
3,14:14:19,20230817,BNL19754,YES,9.836202968,162010.0353,307.8311947,1.698026676,32.88253403,35.08211136,433.2503967,420.0675049,36.74973297,39.91160583,79.22067261,500.1680603,1999.485107,99.62212372
4,14:15:21,20230817,BNL19754,NO,9.820670163,162055.5161,308.199051,1.673805157,32.82746887,34.97909927,433.2470093,420.1030579,36.71374893,39.83076096,79.30699921,500.1969299,2000.180176,99.62229919
5,14:16:50,20230817,BNL19754,NO,9.608618164,164665.3782,312.0062573,1.620970437,33.39744186,34.7696991,432.7989502,419.9328613,36.64424515,39.70812225,76.59124756,500.1768799,1800.508057,99.62101746
6,14:18:51,20230817,BNL19754,NO,9.272593464,157726.1678,311.37959,1.645804705,34.41281128,34.79024124,432.4193726,419.9902649,36.53736496,39.52444458,72.02509308,500.1876526,1500.418945,99.61650085
7,14:20:20,20230817,BNL19754,NO,9.05064028,152638.0374,310.5205681,1.663400176,35.13895416,34.79948425,432.0649109,419.9301147,36.45114899,39.37776184,68.92668915,500.2451782,1250.805298,99.61343384
8,14:21:40,20230817,BNL19754,NO,8.643554692,149711.2039,313.2167115,1.660619812,35.760849,34.74341965,431.5769958,419.9545898,36.36317825,39.2320137,66.36408234,500.1849976,1000.67749,99.61227417
9,14:23:24,20230817,BNL19754,NO,8.119495629,142305.0503,314.4682672,1.689630225,36.58404922,34.77780533,431.0245056,420.0694885,36.26667786,39.04838562,63.12324905,500.2243958,750.7081299,99.61005402
10,14:24:25,20230817,BNL19754,NO,7.820106409,138365.4341,315.1189203,1.718548585,36.93514633,34.84773254,430.4855957,419.9010925,36.22218704,38.97756577,61.80221558,500.1885071,601.036438,99.60523224
11,14:25:26,20230817,BNL19754,NO,7.288231208,135530.2967,319.7269048,1.735928098,37.16854477,34.87776947,429.9777832,420.0425415,36.16728973,38.89630508,60.89127731,500.1904297,499.8659668,99.60646057
12,14:26:27,20230817,BNL19754,NO,6.817239827,132399.9368,323.345533,1.725514583,37.40081406,34.79367065,429.094696,419.7596436,36.08727264,38.73971176,59.88689041,500.2380371,376.2179871,99.60422516
13,14:27:34,20230817,BNL19754,NO,5.354367375,129868.542,340.3084704,1.72540439,37.78092957,34.75343323,427.4060669,419.8455811,36.01184464,38.61604691,58.47934341,500.1584167,249.3877411,99.60366821
14,14:28:45,20230817,BNL19754,NO,4.308890251,128062.847,352.8030026,1.761437006,38.19457245,34.85777283,426.4403076,420.1246033,35.95544434,38.57924271,57.12660599,500.1469727,181.1078339,99.60276794
15,14:29:53,20230817,BNL19754,NO,2.783815397,125652.9688,371.2393087,1.805422667,38.3495903,34.99012756,424.4968872,420.0037842,35.91007996,38.55128479,56.59972,500.1904297,125.4525604,99.60398102
16,14:30:57,20230817,BNL19754,NO,2.119422452,123390.1864,379.0372157,1.831130991,38.3748436,35.04874039,423.4972229,419.805542,35.84554672,38.4783783,56.41391754,500.2231445,99.89009094,99.60148621
17,14:31:58,20230817,BNL19754,NO,1.157607183,122101.7905,391.6808824,1.850170668,38.40901947,35.09467316,422.5394287,420.0003357,35.79938126,38.43343735,56.24219131,500.2011414,76.13996124,99.59767151
18,14:32:59,20230817,BNL19754,NO,0.604889134,119924.9318,398.9637433,1.866840254,38.43398285,35.1256752,422.0162964,420.1494141,35.75271988,38.36509705,56.0649147,500.2497864,60.77474594,99.59468842
19,14:34:00,20230817,BNL19754,NO,0.092054859,117966.1923,405.7996202,1.877508199,38.44374466,35.13886261,421.3383179,420.0979614,35.71468735,38.30135727,55.93875885,500.1906433,49.34996796,99.59028625
20,14:35:01,20230817,BNL19754,NO,-0.85613989,115376.456,419.0818892,1.896967213,38.39468384,35.17637634,420.2414551,420.1506958,35.66675186,38.22523499,55.96497345,500.2217407,31.26660347,99.58885193
21,14:36:02,20230817,BNL19754,NO,-1.240317964,112294.1615,424.9268011,1.881524209,38.21044922,35.09107208,419.5828552,419.9911194,35.63913345,38.11158752,56.365242,500.1899414,18.88685608,99.58640289
22,14:37:03,20230817,BNL19754,NO,-2.689598855,113392.7539,446.084885,1.871234029,38.19230652,35.049263,418.2951965,420.4364319,35.60279846,38.08457947,56.37905884,500.2387085,0.516602874,99.58267975
2,11:12:07,20230817,BNL19751,YES,3.692019944,37226.24186,248.8177441,1.810272836,31.37368011,33.83843994,424.1789246,419.3985291,34.08210373,34.8887291,75.6179657,500.0626831,1998.949585,99.88254547
3,11:14:08,20230817,BNL19751,YES,3.694172464,18795.51971,94.46145693,2.098342697,29.17557907,34.71632004,424.3988953,419.7591248,34.18585205,34.66175461,85.20940399,500.0195923,1999.001587,99.87666321
4,11:15:30,20230817,BNL19751,YES,3.757093315,638.7715507,-8852.794211,1.979072601,28.0935421,34.1808548,424.4842834,419.9691467,34.20774078,34.2230835,89.58200073,500.0052185,1999.559937,99.87631226
5,11:17:31,20230817,BNL19751,NO,3.563760168,30769.36585,224.6969549,1.699788321,28.31819916,33.51596832,425.4569092,420.9075012,34.42462158,35.05175018,90.55410767,500.0766907,1800.750122,99.8707962
6,11:19:32,20230817,BNL19751,NO,3.758346362,38069.80867,251.7828251,1.602549876,30.31107712,33.26042175,425.3840942,420.556488,34.55691528,35.28630066,81.25007629,500.0418091,1500.901978,99.86750793
7,11:21:33,20230817,BNL19751,NO,3.4904628,37150.36479,258.7224881,1.619712097,31.6181736,33.32556152,424.4234924,419.9221191,34.58255768,35.30222702,75.44750977,500.0532532,1250.502808,99.86764526
8,11:23:34,20230817,BNL19751,NO,3.532146915,39485.78471,265.5824566,1.63504043,32.85200119,33.39059448,424.3527527,419.7790527,34.56634903,35.33792496,70.43582916,500.074646,999.895813,99.86461639
9,11:25:35,20230817,BNL19751,NO,3.223549966,41634.5253,284.7925665,1.653272517,34.03432465,33.45452499,424.1922913,419.9669495,34.51929092,35.34135437,65.92823792,500.104187,750.5664063,99.8632431
10,11:27:36,20230817,BNL19751,NO,3.110726316,41159.11901,287.3038683,1.722517302,34.94869614,33.70417786,424.0180054,419.9168091,34.53166199,35.37891006,62.72624207,500.0666504,600.2817993,99.86055756
11,11:28:50,20230817,BNL19751,NO,2.835023925,40377.51805,295.7164978,1.750606341,35.28798676,33.80740738,423.6731873,419.9038391,34.55800629,35.40307236,61.6000061,500.0809631,499.2815247,99.85777283
12,11:30:49,20230817,BNL19751,NO,2.22878495,39550.25153,318.0363482,1.755923267,36.19139099,33.82518005,423.1550293,420.1192322,34.57168198,35.40219498,58.60866165,500.0869446,375.6249695,99.85835266
13,11:31:27,20230817,BNL19751,NO,1.258830044,38244.87625,355.0677669,1.827907656,36.50685883,34.07344437,422.0738831,420.1991577,34.58430862,35.42098999,57.63319778,500.117157,249.8910828,99.85690308
14,11:32:05,20230817,BNL19751,NO,1.033848797,37289.61673,363.4513625,1.789845767,36.51643753,33.93281174,421.6323242,420.0439758,34.58327866,35.38224792,57.54014206,500.0734863,179.6712036,99.85720825
15,11:32:39,20230817,BNL19751,NO,0.30994171,36016.44679,394.0116047,1.791624163,36.57954025,33.93119431,420.8446655,420.1362,34.58753967,35.36035919,57.30498886,500.0751953,125.533638,99.85514069
16,11:33:12,20230817,BNL19751,NO,-0.074369024,34995.42367,410.9751106,1.801781092,36.61751556,33.96520996,420.3104248,420.0706482,34.60472107,35.3602562,57.18526459,500.0412292,100.3147659,99.85417175
17,11:33:47,20230817,BNL19751,NO,-0.354990038,33932.56148,424.58136,1.805287127,36.63840485,33.9742012,420.3335876,420.4394836,34.61792374,35.35213852,57.1064949,500.1012878,74.25669861,99.85361481
18,11:34:18,20230817,BNL19751,NO,-0.627605439,32929.8531,437.9361982,1.810452197,36.66041183,33.98936844,419.7009888,420.1426697,34.63102722,35.34592819,57.02728271,500.0529175,60.46687317,99.85280609
19,11:34:49,20230817,BNL19751,NO,-0.613344337,31759.15044,438.3251357,1.811388209,36.66997528,33.98896408,419.7110596,420.1463928,34.64567947,35.33577728,56.98039246,500.0796509,50.12262726,99.85159302
20,11:35:29,20230817,BNL19751,NO,-1.053541463,30630.01356,462.0440328,1.805466433,36.67467499,33.96695328,418.855957,419.8311157,34.66624832,35.32983398,56.95555496,500.1163025,30.97771263,99.8505249
21,11:36:00,20230817,BNL19751,NO,-1.294990235,29685.74622,476.9588297,1.80517934,36.68735886,33.97071075,418.8201904,420.0936584,34.70141602,35.34465027,56.93871689,500.1290283,20.0416851,99.84842682
22,11:36:31,20230817,BNL19751,NO,-1.67016917,29284.88822,498.6633983,1.791753929,36.70505524,33.93099976,418.6630554,420.3924561,34.73091507,35.36086655,56.90970993,500.066803,0.258229524,99.84840393
2,14:16:36,20230817,BNL19753,YES,8.965627356,114121.038,276.7945105,2.252866202,34.63676071,36.38166428,432.0904846,420.01828,35.56867218,38.58158112,69.4091568,500.1305542,1999.098022,99.58929443
3,14:17:07,20230817,BNL19753,YES,9.038581685,115641.9037,277.3178259,2.251555098,34.63771057,36.38599014,432.1091003,419.9333191,35.56035614,38.61016846,69.45529175,500.1230774,1998.831177,99.58695984
4,14:17:38,20230817,BNL19753,NO,8.936203164,115393.6785,278.4527787,2.258269368,34.63458633,36.40707779,431.984314,419.9299622,35.56103897,38.61379623,69.47344971,500.1177673,1998.923828,99.58634949
5,14:18:11,20230817,BNL19753,NO,8.952550028,115683.4644,279.1696509,2.164038102,34.62465668,36.08293152,432.0437012,420.0234375,35.54827499,38.47907639,69.26974487,500.1427002,1800.036743,99.58706665
6,14:18:44,20230817,BNL19753,NO,8.687762415,114310.4752,282.2166807,2.032854306,34.61775208,35.6109581,431.6066895,419.9944763,35.53293228,38.25331879,68.88819885,500.0524597,1500.7229,99.58483124
7,14:19:19,20230817,BNL19753,NO,8.453533731,112207.4526,284.2345348,1.914356636,34.60889053,35.164711,431.4067383,420.1662598,35.50039291,38.01502228,68.49310303,500.1023865,1250.333008,99.58534241
8,14:19:58,20230817,BNL19753,NO,8.184350461,108673.3858,284.8677643,1.79737176,34.59648895,34.71014023,430.7514343,419.9339294,35.47918701,37.76712036,68.09176636,500.1123657,1000.459595,99.58304596
9,14:20:35,20230817,BNL19753,NO,7.911553292,106114.527,286.5036912,1.675265203,34.57752228,34.23518372,429.9184265,419.519104,35.45703888,37.53978729,67.75164795,500.125061,750.9746704,99.58071136
10,14:21:13,20230817,BNL19753,NO,7.352777997,104019.4347,293.4367323,1.597335356,34.55109406,33.91693497,429.2886047,419.6188049,35.41903687,37.36624146,67.53772736,500.1322937,600.7460327,99.58101654
11,14:21:44,20230817,BNL19753,NO,6.788363066,103193.5903,302.3139125,1.54088371,34.53226471,33.68642426,429.1153564,420.1585388,35.38629913,37.24967194,67.39781952,500.1486816,499.0980225,99.58148956
12,14:22:22,20230817,BNL19753,NO,6.324918343,100510.9795,306.7895189,1.465579278,34.48919296,33.36307144,427.7699585,419.4291382,35.33433533,37.06170654,67.21572876,500.09729,375.6701355,99.57748413
